protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YDR097C,3,0.0009918715239693528,0.15140388739567648,7.547360625827148e-09,0.0,2.411764705882353,1.0,0.0,0,0.08213,-0.54026,45.25106,5.58502,183.0,160.0,118410.0,0.0,0.84531,4e-05,0.0,0.0,0.5
YHL024W,3,0.005252965865092162,0.15846347857579487,1.2511176673347363e-09,0.0,2.4022346368715084,0.0,0.0,0,0.08976,-0.95764,54.2554,5.492,93.0,71.0,71795.0,0.0,0.89623,7e-05,0.0,0.0,0.5
YHR047C,1,0.0,0.12835366347622013,7.446941548168708e-11,0.0,0.0,0.0,0.0,0,0.11332,-0.28329,36.96954,5.14801,114.0,88.0,157720.0,0.0,1.61497,5e-05,0.0,0.0,0.0
YCR057C,1,0.0,0.1648099673916649,2.2515280522019012e-07,0.0,0.0,0.5,0.0,1,0.10401,-0.35926,35.77195,4.94,136.0,96.0,110780.0,0.0,1.06538,5e-05,0.3167384070100485,0.19390444008233815,0.5
YLR176C,1,0.0,0.1648099673916649,2.2515280522019012e-07,0.0,0.0,0.0,0.0,0,0.07891,-0.40592,52.85143,8.96942,68.0,82.0,54915.0,0.0,0.60624,0.0001,0.0,0.0,0.0
YMR234W,1,0.0,0.13523101056560868,6.409454801801682e-11,0.0,1.0,0.0,0.0,0,0.11494,-0.8727,39.42534,9.34601,36.0,51.0,53915.0,0.0,1.36734,0.00024,0.0,0.0,0.5
YBR169C,1,0.0,0.1331842709462373,6.445480262274303e-11,0.0,1.0,0.0,0.0,0,0.07648,-0.49986,31.99048,5.45721,110.0,96.0,53790.0,0.0,0.69299,7e-05,0.0,0.0,0.5
YBL032W,1,0.0,0.1648099673916649,2.2515280522019012e-07,0.0,0.0,0.3333333333333333,0.0,0,0.04987,-0.39738,45.71995,5.75519,55.0,48.0,9190.0,0.0,0.22048,0.00014,0.0,0.0,0.0
YBL051C,1,0.0,0.1474953015567429,1.7443441609465978e-08,0.0,1.0,0.0,0.0,0,0.05539,-0.79566,53.77801,5.82196,54.0,43.0,36915.0,0.0,0.50037,8e-05,0.0,0.0,0.5
YOR210W,28,0.0011086284219322723,0.18569262458825364,1.6359064797026127e-06,0.5052910052910053,25.506122448979593,0.5,106.49444444444444,1,0.08571,-0.27286,51.75429,7.65314,11.0,12.0,10470.0,0.0,1.26486,0.00092,0.6832615929899515,0.2887195853553551,0.5056598094424758
YHL021C,1,0.0,0.15457396565278483,7.52146800445977e-08,0.0,1.0,0.0,0.0,0,0.11398,-0.49763,46.53615,7.20135,52.0,52.0,45685.0,0.0,0.8598,0.00014,0.0,0.0,0.5
YAL035W,1,0.0,0.1648099673916649,2.2515280522019012e-07,0.0,0.0,0.0,0.0,1,0.04391,-0.74092,48.88184,5.61298,184.0,166.0,60695.0,0.0,0.54063,5e-05,0.3167384070100485,0.0,0.0
YPL178W,2,0.0002852883024201888,0.14579343269262665,2.2074261522218578e-07,0.0,1.4803695150115475,0.3333333333333333,0.0,0,0.12019,-0.70337,47.28659,5.01605,34.0,27.0,13910.0,0.0,0.58509,0.00021,0.0,0.0,0.5
YER173W,5,0.0016289535865121208,0.1516835098117978,2.2087069142930167e-07,0.0,3.7255297679112007,1.0,5.428571428571429,0,0.08346,-0.61684,50.50379,6.00421,92.0,84.0,71165.0,0.0,0.93977,8e-05,0.0,0.0,0.5
YHR079CA,1,0.0,0.13026217353980388,2.7904997268079283e-09,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR119W,3,0.002237281147771389,0.1728755665676471,1.7398357567173765e-05,0.0,1.969532100108814,0.5,1.181818181818182,0,0.08241,-0.86148,54.8537,9.0567,147.0,170.0,93655.0,0.0,0.75583,7e-05,0.0,0.0,0.5
YBR258C,6,0.0062038825738020215,0.16143547993483312,4.374576255290781e-07,0.0,1.0,1.0,0.0,0,0.07042,-1.07465,48.88169,5.01178,29.0,23.0,12950.0,0.0,0.78823,0.00031,0.0,0.0,0.5
YKL018W,14,0.008425968488485357,0.18125307678200572,6.739278699470329e-07,0.04395604395604396,11.643312101910828,0.5,5.314285714285714,1,0.12766,-0.21185,26.42131,5.53278,35.0,28.0,38360.0,0.0,1.03336,0.00015,0.6832615929899515,0.2887195853553551,0.5123985161107196
YLR015W,2,0.0001463466859831889,0.1515319195882774,1.4282915915947362e-08,0.0,1.1862745098039216,0.5,0.0,0,0.10495,-0.79762,39.94695,5.78021,77.0,69.0,71585.0,0.0,1.22689,0.0001,0.0,0.0,0.5
YBR175W,2,0.00014708209646551647,0.1515319195882774,1.4282915915947362e-08,0.0,1.0,0.5,0.0,0,0.08889,0.07238,35.9219,5.59576,31.0,22.0,51920.0,0.0,1.49396,0.00016,0.0,0.0,0.5
YDR469W,1,0.0,0.13738950372930314,5.53114614403367e-09,0.0,0.0,1.0,0.0,0,0.02857,-0.932,59.42343,4.71259,28.0,16.0,4595.0,0.0,0.23629,0.00024,0.0,0.0,0.0
YDR301W,3,0.0,0.15556208744410954,9.115217469266193e-09,1.0,2.9492833517089307,1.0,6.6,1,0.08696,-0.26514,37.09434,5.6192,173.0,148.0,111520.0,0.0,0.72697,4e-05,0.3167384070100485,0.24054770888719992,0.5407807050393814
YLR115W,3,0.0,0.15556208744410954,9.115217469266193e-09,1.0,2.9492833517089307,1.0,7.75,1,0.06752,-0.36403,40.92631,7.50836,114.0,115.0,86510.0,0.0,0.89878,8e-05,0.3167384070100485,0.24054770888719992,0.5407807050393814
YLR277C,5,0.0007072292900564474,0.16710132333030792,1.0196197340791756e-08,0.5,2.9492833517089307,1.0,7.035714285714286,1,0.07574,-0.24031,38.89207,5.07306,115.0,78.0,51100.0,0.0,0.58285,6e-05,0.6832615929899515,0.40591527534130006,0.5688159167728148
YAL043C,3,0.00048541776627314257,0.16707299627091982,9.904776114063698e-09,0.6666666666666666,1.0,1.0,3.971428571428572,1,0.06879,-0.36255,50.59019,5.89105,99.0,90.0,65820.0,0.0,0.74396,7e-05,0.6832615929899515,0.40591527534130006,0.70295763767065
YKL059C,1,0.0,0.1514853373812106,8.751769831548621e-09,0.0,1.0,1.0,0.0,1,0.07256,-0.79002,48.6227,6.18024,62.0,59.0,33430.0,0.0,0.67336,0.00012,0.6832615929899515,0.40591527534130006,0.70295763767065
YNL317W,1,0.0,0.1514853373812106,8.751769831548621e-09,0.0,1.0,1.0,0.0,1,0.09892,-0.54301,41.97333,8.31293,49.0,52.0,85215.0,0.0,1.60351,0.00016,0.6832615929899515,0.40591527534130006,0.70295763767065
YOR179C,1,0.0,0.1514853373812106,8.751769831548621e-09,0.0,1.0,1.0,0.0,0,0.04255,-0.31117,22.42074,5.43781,25.0,21.0,12990.0,0.0,0.62256,0.00026,0.0,0.0,0.5
YJR050W,1,0.0,0.1457395349356238,4.951115417834338e-10,0.0,0.0,0.5,0.0,0,0.08511,-1.0966,50.58643,9.3548,35.0,43.0,50545.0,0.0,1.80367,0.00033,0.0,0.0,0.0
YMR312W,4,0.0065767903364969795,0.14739603753864594,2.169659101362319e-08,0.0,1.0,0.5,0.0,0,0.08791,-0.07509,45.35319,6.18304,23.0,19.0,16430.0,0.0,0.5374,0.0002,0.0,0.0,0.5
YGR200C,2,0.0026973684210526315,0.12712028956560764,1.0701205299005296e-09,0.0,0.0,0.5,0.0,0,0.09772,-0.29036,36.45445,5.35797,114.0,87.0,160695.0,0.0,1.79729,6e-05,0.0,0.0,0.0
YPL086C,2,0.0026973684210526315,0.12712028956560764,1.0701205299005296e-09,0.0,0.0,0.5,0.0,0,0.08977,-0.52657,26.17163,9.11407,68.0,84.0,68535.0,0.0,1.07664,0.00014,0.0,0.0,0.0
YPL101W,1,0.0,0.1270875054806133,1.0629209838543816e-09,0.0,0.0,0.5,0.0,0,0.05921,-0.50439,50.14386,9.45197,52.0,63.0,31400.0,0.0,0.61382,0.00018,0.0,0.0,0.0
YJR053W,3,0.00035290662309561736,0.15776590443447353,3.1776617903019307e-09,0.3333333333333333,2.8950617283950617,0.0,0.0,0,0.07317,-0.9899,47.43225,5.62421,96.0,84.0,48275.0,0.0,0.73049,9e-05,0.0,0.0,0.5
YDR016C,3,0.0007934408886537953,0.15335930988907742,6.64908285434945e-10,0.0,1.0,0.25,0.0,1,0.05319,-0.45745,63.28723,4.2077,16.0,7.0,8480.0,0.0,0.80642,0.0004,0.6832615929899515,0.18303056670342058,0.5915152833517103
YKL052C,1,0.0,0.13149614476346314,6.381325005898793e-11,0.0,0.0,0.25,0.0,1,0.03425,-0.90171,55.76199,4.59503,51.0,23.0,8730.0,0.0,0.27221,0.00014,0.6832615929899515,0.18303056670342058,0.5
YKR083C,1,0.0,0.13149614476346314,6.381325005898793e-11,0.0,1.0,0.25,0.0,1,0.03008,-0.91729,49.78872,4.16876,31.0,13.0,13980.0,0.0,0.92759,0.00028,0.6832615929899515,0.18303056670342058,0.5915152833517103
YCR033W,1,0.0,0.1204330182687305,2.7857443183175985e-11,0.0,1.0,1.0,0.0,0,0.06444,-0.99796,58.62816,9.16632,160.0,182.0,99630.0,0.0,0.71989,7e-05,0.0,0.0,0.5
YOL068C,7,0.0020629737142356416,0.13851912930458976,6.515923425539783e-10,0.047619047619047616,5.903023983315954,0.5,2.571428571428571,0,0.09145,-0.26441,45.20044,8.72467,58.0,66.0,41715.0,0.0,0.72295,0.00015,0.0,0.0,0.5
YGL194C,1,0.0,0.1204330182687305,2.7857443183175985e-11,0.0,1.0,1.0,0.0,0,0.10841,-0.38916,37.27923,4.99799,67.0,42.0,46270.0,0.0,0.89924,0.0001,0.0,0.0,0.5
YKR029C,1,0.0,0.1204330182687305,2.7857443183175985e-11,0.0,1.0,0.0,0.0,0,0.06924,-0.84008,47.32173,8.89532,102.0,116.0,77375.0,0.0,0.90519,0.0001,0.0,0.0,0.5
YDR310C,2,0.0,0.12044037700136333,3.0786174170215985e-11,1.0,1.0,1.0,2.321428571428571,0,0.04614,-0.81375,48.13241,5.84869,150.0,135.0,55725.0,0.0,0.47145,5e-05,0.0,0.0,0.5
YOR279C,2,0.0,0.12044037700136333,3.0786174170215985e-11,1.0,1.0,1.0,3.75,0,0.05484,-1.0129,72.91774,9.04193,50.0,54.0,22920.0,0.0,0.65124,0.00026,0.0,0.0,0.5
YOL108C,7,0.002867060652665785,0.17225615747656317,4.815618467390868e-07,0.047619047619047616,3.6666666666666665,1.0,0.0,0,0.03974,-0.83642,63.22517,9.39496,23.0,28.0,15470.0,0.0,0.89023,0.00054,0.0,0.0,0.5
YOL067C,2,0.0,0.1506287031945829,1.420300678116766e-08,1.0,1.0,1.0,0.0,0,0.0565,-0.70113,21.36045,5.89178,22.0,21.0,9065.0,0.0,0.47671,0.00031,0.0,0.0,0.5
YOR344C,1,0.0,0.14514927908721004,1.3657797307324207e-08,0.0,1.0,1.0,0.0,0,0.06186,-0.75498,61.99622,4.75299,47.0,32.0,23950.0,0.0,0.73267,0.00015,0.0,0.0,0.5
YLR422W,1,0.0,0.14514927908721004,1.3657797307324207e-08,0.0,1.0,0.0,0.0,0,0.10766,-0.22723,47.70871,7.88007,223.0,227.0,209585.0,0.0,0.94595,4e-05,0.0,0.0,0.5
YNR064C,1,0.0,0.14514927908721004,1.3657797307324207e-08,0.0,0.0,0.0,0.0,0,0.14138,-0.00138,31.60448,4.97101,34.0,23.0,46090.0,0.0,1.40707,0.00015,0.0,0.0,0.0
YER167W,2,0.0007937877480586713,0.14519204552182619,1.3670363340975835e-08,0.0,1.6684665226781858,0.0,0.0,0,0.0658,-0.8926,51.63175,7.72565,87.0,88.0,45770.0,0.0,0.48828,8e-05,0.0,0.0,0.5
YOR298CA,1,0.0,0.16893445406276245,2.150533469810171e-06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YCL051W,1,0.0,0.16893445406276245,2.150533469810171e-06,0.0,1.0,0.0,0.0,0,0.06003,-0.87479,62.65664,8.25372,69.0,72.0,28850.0,0.0,0.44528,0.00013,0.0,0.0,0.5
YGR214W,57,0.01158076437513993,0.18541315116210255,0.006702429760699313,0.9649122807017544,6.925207756232687,0.0,54.327777777777776,0,0.07937,-0.25556,38.30202,4.64508,40.0,22.0,36565.0,0.0,1.30477,0.00017,0.0,0.0,0.5
YLR177W,2,0.0002451939904558049,0.17630833720968803,2.1536294112932713e-06,0.0,1.0,0.0,0.0,0,0.09873,-0.54936,46.57616,8.81195,62.0,69.0,55740.0,0.0,0.78216,0.00012,0.0,0.0,0.5
YDL180W,1,0.0,0.16992475948313035,1.955319228434353e-09,0.0,0.0,0.0,0.0,0,0.12431,-0.02249,37.447,5.21466,53.0,36.0,71375.0,0.0,1.1459,8e-05,0.0,0.0,0.0
YDR319C,1,0.0,0.16992475948313035,1.955319228434353e-09,0.0,0.0,0.0,0.0,0,0.17153,0.62591,38.7062,8.74298,14.0,20.0,78600.0,0.0,2.45543,0.00027,0.0,0.0,0.0
YER188W,1,0.0,0.16992475948313035,1.955319228434353e-09,0.0,0.0,0.0,0.0,0,0.15481,-0.47238,42.50887,4.7984,29.0,15.0,59455.0,0.0,2.17688,0.00018,0.0,0.0,0.0
YGR018C,1,0.0,0.16992475948313035,1.955319228434353e-09,0.0,0.0,0.0,0.0,0,0.09174,-0.14862,65.54587,7.71063,7.0,8.0,18615.0,0.0,1.56464,0.00065,0.0,0.0,0.0
YJL057C,1,0.0,0.16992475948313035,1.955319228434353e-09,0.0,1.0,0.0,0.0,0,0.09295,-0.36357,42.80645,6.02606,82.0,73.0,54790.0,0.0,0.72737,8e-05,0.0,0.0,0.5
YLR417W,1,0.0,0.16992475948313035,1.955319228434353e-09,0.0,0.0,0.0,0.0,0,0.0742,-0.39982,42.59717,5.97235,71.0,64.0,48830.0,0.0,0.76277,9e-05,0.0,0.0,0.0
YML038C,1,0.0,0.16992475948313035,1.955319228434353e-09,0.0,0.0,0.0,0.0,0,0.12217,0.38303,29.91744,7.04279,33.0,33.0,61475.0,0.0,1.23906,0.00014,0.0,0.0,0.0
YMR004W,1,0.0,0.16992475948313035,1.955319228434353e-09,0.0,0.0,0.0,0.0,0,0.08611,-0.57965,42.44364,5.36334,80.0,66.0,81275.0,0.0,1.3624,9e-05,0.0,0.0,0.0
YDR311W,11,0.0009550713230301889,0.17857648215295455,4.048466135931254e-07,0.6545454545454545,10.004081632653062,1.0,19.21989962651727,1,0.05919,-0.65156,37.60625,6.43646,89.0,85.0,39475.0,0.0,0.54154,9e-05,0.6832615929899515,0.40591527534130006,0.5202874831616929
YNL312W,3,0.00045362081875249756,0.15731262649675276,3.2784874887222224e-08,0.3333333333333333,3.0,1.0,2.056140350877193,1,0.08425,-0.44725,46.23004,4.85052,35.0,21.0,16680.0,0.0,0.55719,0.00016,0.6832615929899515,0.40591527534130006,0.5676525458902167
YGR104C,22,0.0009320668011070774,0.20720353306047642,2.75562917868731e-05,0.8441558441558441,14.723840345199568,1.0,126.90000000000002,0,0.07492,-0.30195,39.65309,4.84406,35.0,24.0,31650.0,0.0,0.92306,0.00014,0.0,0.0,0.5
YML010W,5,0.005051497325871598,0.17362170439569385,7.042492629598739e-07,0.0,4.705050505050505,0.5,0.0,1,0.05738,-0.8317,36.39878,5.09344,168.0,133.0,117145.0,0.0,1.01294,4e-05,0.3167384070100485,0.19390444008233815,0.5206059892315924
YDR138W,2,0.0,0.17500907484722653,2.727790807690621e-07,1.0,2.0,1.0,0.0,0,0.10771,-0.72287,49.65977,5.18475,124.0,102.0,97595.0,0.0,1.11121,6e-05,0.0,0.0,0.5
YJR094C,2,0.00039689387402933567,0.15235177075315445,8.597285846733156e-09,0.0,1.0,1.0,0.0,0,0.13889,-1.05139,49.33503,5.09686,49.0,32.0,40145.0,0.0,0.95908,0.00012,0.0,0.0,0.5
YJL106W,1,0.0,0.13075470713129766,3.510015895426386e-10,0.0,1.0,0.0,0.0,0,0.08527,-0.48186,44.35457,5.18427,92.0,61.0,55195.0,0.0,0.75002,7e-05,0.0,0.0,0.5
YFR028C,3,9.7085936536354e-05,0.16590583368439626,8.194818836578769e-09,0.6666666666666666,2.9788306451612905,0.2,2.5,1,0.09619,-0.4971,38.83724,8.04034,59.0,61.0,54165.0,0.0,0.87496,0.00013,0.6832615929899515,0.15471330315111406,0.5259687980923697
YER070W,4,9.356525219641844e-05,0.16391910270306131,2.3060064721294896e-07,0.6666666666666666,3.5805739514348787,0.0,87.0,1,0.09459,-0.33232,42.11916,5.83099,108.0,95.0,120820.0,0.0,1.21354,6e-05,0.3167384070100485,0.0,0.5
YHR144C,1,0.0,0.12400146011602366,1.8584092488897836e-11,0.0,0.0,0.0,0.0,0,0.07051,-0.28942,38.48974,8.15729,38.0,41.0,19170.0,0.0,0.53779,0.00023,0.0,0.0,0.0
YDR238C,10,5.775028491067878e-06,0.18681899440852168,7.916759163314269e-07,0.9777777777777777,6.299395161290323,0.0,51.66666666666666,1,0.06269,-0.111,39.91955,5.43085,136.0,111.0,63020.0,0.0,0.57807,5e-05,0.3167384070100485,0.0,0.5
YIL076W,10,5.775028491067878e-06,0.18681899440852168,7.916759163314269e-07,0.9777777777777777,4.408602150537634,0.0,41.32539682539682,0,0.10135,-0.33682,34.34095,4.43634,46.0,22.0,31080.0,0.0,0.91875,0.00013,0.0,0.0,0.5
YPL010W,10,5.775028491067878e-06,0.18681899440852168,7.916759163314269e-07,0.9777777777777777,4.642771804062127,0.0,62.0,1,0.08995,-0.37619,46.32434,5.02716,28.0,20.0,18910.0,0.0,0.87193,0.00023,0.6832615929899515,0.0,0.5
YGL205W,1,0.0,0.13761010960655629,2.8044553139349297e-09,0.0,0.0,0.0,0.0,0,0.09893,-0.24519,28.27313,8.63776,84.0,91.0,96690.0,0.0,1.15051,0.0001,0.0,0.0,0.0
YOR294W,2,0.00039689387402933567,0.17108994097772,0.001387822099040552,0.0,0.0,1.0,0.0,1,0.04926,-0.85222,34.03251,9.46259,30.0,38.0,27960.0,0.0,1.21761,0.00041,0.6832615929899515,0.40591527534130006,0.5
YKL172W,1,0.0,0.1443203404601195,1.734727233235264e-05,0.0,0.0,0.5,0.0,1,0.04215,-1.48876,63.22485,6.05035,104.0,97.0,12950.0,0.0,0.26039,0.00012,0.6832615929899515,0.2887195853553551,0.5
YPL085W,8,2.6237351949172485e-06,0.16817056650493237,5.83610907955605e-08,0.75,1.221122112211221,0.25,7.75,1,0.05877,-0.76118,50.0693,5.2121,293.0,220.0,168835.0,0.0,0.69855,2e-05,0.3167384070100485,0.13971984388753125,0.5572096117539487
YDR328C,22,0.01735724340313124,0.1979242102625075,3.3149704934150744e-07,0.1038961038961039,16.195761856710394,0.3333333333333333,33.40158942364824,1,0.0567,-0.94742,57.29897,4.34943,48.0,23.0,21095.0,0.0,0.94469,0.00019,0.6832615929899515,0.2240360033604539,0.5069165009137137
YJL204C,1,0.0,0.16295694527152052,9.164173929154531e-09,0.0,1.0,0.0,0.0,0,0.10833,-0.31929,40.94492,5.60919,109.0,99.0,70930.0,0.0,0.72771,6e-05,0.0,0.0,0.5
YGL149W,1,0.0,0.16295694527152052,9.164173929154531e-09,0.0,1.0,0.0,0.0,0,0.20792,1.11584,48.14059,9.05731,2.0,5.0,8855.0,0.0,0.76042,0.00078,0.0,0.0,0.5
YBR280C,1,0.0,0.16295694527152052,9.164173929154531e-09,0.0,1.0,0.0,0.0,0,0.10047,-0.46829,43.02969,5.86188,70.0,58.0,96145.0,0.0,1.36386,8e-05,0.0,0.0,0.5
YMR258C,1,0.0,0.16295694527152052,9.164173929154531e-09,0.0,1.0,0.3333333333333333,0.0,0,0.12116,-0.2311,42.20508,5.96417,73.0,64.0,81470.0,0.0,1.26498,9e-05,0.0,0.0,0.5
YDR202C,6,0.0007521977353113949,0.17391275895573605,7.907327623218856e-08,0.7333333333333333,3.4559386973180075,0.0,50.333333333333336,0,0.07123,-0.20427,46.41339,5.94562,42.0,38.0,18085.0,0.0,0.45194,0.00015,0.0,0.0,0.5
YDL185W,16,0.0003051468440506708,0.1742047909857987,2.248332803772921e-07,0.8166666666666667,11.837948717948718,0.0,85.90476190476191,0,0.08777,-0.29393,33.01487,5.82611,142.0,126.0,120570.0,0.0,1.01631,5e-05,0.0,0.0,0.5
YBR127C,16,0.0003051468440506708,0.1742047909857987,2.248332803772921e-07,0.8166666666666667,12.294715447154472,0.0,81.34826839826837,0,0.07737,-0.37834,33.72168,4.95099,80.0,59.0,33935.0,0.0,0.58763,9e-05,0.0,0.0,0.5
YOR332W,16,0.0003051468440506708,0.1742047909857987,2.248332803772921e-07,0.8166666666666667,10.997905759162304,0.0,156.99999999999997,0,0.04292,-0.52918,40.60858,5.33356,41.0,37.0,7450.0,0.0,0.28144,0.0002,0.0,0.0,0.5
YDL225W,1,0.0,0.15566036563249722,5.865987383497586e-10,0.0,1.0,0.0,0.0,0,0.06897,-0.7363,42.83448,5.4007,84.0,70.0,29590.0,0.0,0.47246,9e-05,0.0,0.0,0.5
YNL166C,5,0.00016866013573672305,0.1827486751348333,8.952507859820087e-09,0.4,3.673697270471464,0.0,5.0,0,0.04241,-0.98147,48.14286,4.78973,83.0,55.0,21805.0,0.0,0.43879,0.0001,0.0,0.0,0.5
YGL223C,3,3.5999919351384263e-06,0.16798425174742732,2.9493244188190223e-08,0.6666666666666666,0.0,0.0,5.6,0,0.08153,-0.41175,37.01058,5.12445,55.0,40.0,33515.0,0.0,0.69337,0.00011,0.0,0.0,0.0
YNL041C,2,0.0,0.16461727158880177,1.4051962598678827e-08,1.0,0.0,0.0,4.5,0,0.07867,-0.40632,42.47045,5.15009,127.0,103.0,50365.0,0.0,0.51936,5e-05,0.0,0.0,0.0
YMR094W,4,0.0002105559879851341,0.1754452345353193,1.557733528031926e-08,0.6666666666666666,3.609725685785536,0.5,2.0723981900452486,1,0.11715,-0.36987,45.69205,9.17706,60.0,73.0,81540.0,0.0,1.44741,0.00016,0.6832615929899515,0.2887195853553551,0.5399919011148523
YOR064C,1,0.0,0.15531693404809013,1.5726573955704527e-08,0.0,0.0,1.0,0.0,0,0.07306,-0.77534,44.24886,8.48859,32.0,36.0,22555.0,0.0,0.88975,0.00033,0.0,0.0,0.0
YBR049C,1,0.0,0.15809489974368882,4.192537506162174e-08,0.0,1.0,1.0,0.0,1,0.04444,-1.19506,46.84852,4.95563,149.0,99.0,85090.0,0.0,0.92617,5e-05,0.3167384070100485,0.24054770888719992,0.6202738544436
YHR134W,1,0.0,0.15809489974368882,4.192537506162174e-08,0.0,0.0,0.2,0.0,0,0.0632,-0.59554,37.57888,8.8476,35.0,39.0,21805.0,0.0,0.71196,0.00029,0.0,0.0,0.0
YBR193C,22,0.0028440097468738932,0.21032087174608538,3.310092027116155e-05,0.8268398268398268,13.48091603053435,1.0,115.92738095238094,1,0.07175,-0.57623,48.84036,5.31586,31.0,24.0,22460.0,0.0,0.88887,0.00021,0.6832615929899515,0.40591527534130006,0.5150551815033155
YER012W,37,0.002084155731871237,0.20426188704707898,0.00018840517946004318,0.9024024024024024,33.29133064516129,0.5,386.0142857142857,1,0.09091,-0.36061,37.17732,5.82977,28.0,25.0,16515.0,0.0,0.73347,0.00026,0.6832615929899515,0.2887195853553551,0.5043362578148752
YOR123C,2,0.00029606697738344755,0.1751801644155983,5.3958777209585626e-06,0.0,1.9262626262626263,1.0,0.0,0,0.05819,-1.47651,70.42353,4.3277,133.0,62.0,26150.0,0.0,0.48498,8e-05,0.0,0.0,0.5
YFR027W,3,0.00039689387402933567,0.12177223759833893,1.7410059646116053e-11,0.0,0.0,1.0,1.5714285714285714,1,0.07117,-0.6032,39.96975,9.9361,24.0,45.0,51255.0,0.0,1.60951,0.00031,0.6832615929899515,0.40591527534130006,0.5
YMR076C,1,0.0,0.10757079294937306,2.1906294735991386e-12,0.0,0.0,1.0,0.0,1,0.0971,-0.32185,37.15197,5.89545,181.0,163.0,125000.0,0.0,0.85011,4e-05,0.3167384070100485,0.24054770888719992,0.5
YKL022C,12,0.0012564065853002486,0.1665647464935197,3.2909746706856327e-07,0.6818181818181818,11.920731707317072,1.0,21.6,1,0.09048,-0.48333,38.52821,6.32111,99.0,93.0,88640.0,0.0,0.93314,7e-05,0.3167384070100485,0.24054770888719992,0.5100894691195654
YGR225W,1,0.0,0.1410870524661307,6.432650761507351e-09,0.0,1.0,0.0,0.0,0,0.10287,-0.40658,46.57492,8.60651,62.0,70.0,84280.0,0.0,1.25742,0.00013,0.0,0.0,0.5
YDL155W,1,0.0,0.13451120581440645,1.0378975117564233e-09,0.0,1.0,0.0,0.0,1,0.09368,-0.51827,56.08735,5.17377,67.0,45.0,77405.0,0.0,1.56453,0.0001,0.6832615929899515,0.0,0.5
YJR089W,2,0.0,0.1634976119777963,9.788351796776271e-09,1.0,1.0,0.0,2.125,1,0.06394,-0.90294,45.53743,6.05682,151.0,140.0,64300.0,0.0,0.59172,6e-05,0.3167384070100485,0.0,0.5
YLR079W,2,0.0,0.16724310283423655,1.3387662112437948e-08,1.0,2.0,0.5,5.0,0,0.0493,-1.04965,65.74049,7.89459,42.0,43.0,8480.0,0.0,0.26317,0.00025,0.0,0.0,0.5
YML001W,4,0.0004039337041955011,0.13782178786213903,6.331587686253073e-10,0.16666666666666666,0.0,0.0,0.0,0,0.08654,-0.33413,41.48322,4.78485,31.0,22.0,20440.0,0.0,0.88706,0.00021,0.0,0.0,0.0
YGL198W,11,0.0014925247323544276,0.16195277380694373,3.0569387488087383e-09,0.18181818181818182,1.6674364896073903,0.0,0.0,0,0.10213,0.52128,49.68894,6.49835,17.0,16.0,43930.0,0.0,1.68993,0.00025,0.0,0.0,0.5
YKR014C,3,7.03983016616538e-06,0.1378025174779301,6.232254381742827e-10,0.3333333333333333,0.0,0.25,0.0,0,0.06838,-0.62906,40.38462,4.68988,40.0,27.0,21805.0,0.0,0.83443,0.00018,0.0,0.0,0.0
YNL093W,3,7.03983016616538e-06,0.1378025174779301,6.232254381742827e-10,0.3333333333333333,0.0,0.0,1.1428571428571428,0,0.07273,-0.44045,26.08095,5.12701,33.0,25.0,18950.0,0.0,0.76884,0.00021,0.0,0.0,0.0
YGL210W,3,7.03983016616538e-06,0.1378025174779301,6.232254381742827e-10,0.3333333333333333,0.0,0.0,0.0,0,0.08559,-0.45766,21.91982,5.32062,30.0,25.0,24785.0,0.0,1.0108,0.00022,0.0,0.0,0.0
YBR264C,3,7.03983016616538e-06,0.1378025174779301,6.232254381742827e-10,0.3333333333333333,0.0,0.0,2.6666666666666665,0,0.07035,-0.11307,37.48593,6.82672,22.0,22.0,20440.0,0.0,0.93616,0.00031,0.0,0.0,0.0
YNL304W,4,0.0029536480474722676,0.16235295362855712,4.453246953293661e-09,0.16666666666666666,1.0,0.25,0.0,0,0.06954,-0.53429,44.61535,6.32623,50.0,46.0,34795.0,0.0,0.7385,0.00013,0.0,0.0,0.5
YNL263C,12,0.004273632100044701,0.16196608134793034,3.097565640385593e-09,0.15151515151515152,1.9232736572890026,0.25,0.0,1,0.13694,0.0379,38.51691,8.98151,18.0,23.0,44725.0,0.0,1.25995,0.00025,0.6832615929899515,0.18303056670342058,0.5475830795086685
YOR089C,2,3.525559369239597e-06,0.1377928843064881,4.067662114395883e-10,0.0,2.0,0.0,0.0,0,0.06667,-0.34524,22.42667,5.25189,30.0,24.0,15720.0,0.0,0.68109,0.00023,0.0,0.0,0.5
YGL161C,10,0.0032245057253721464,0.1595021208936974,2.7672460404912064e-09,0.0,1.5537084398976981,0.0,0.0,0,0.11613,-0.17387,40.04587,4.78668,34.0,23.0,44140.0,0.0,1.26683,0.00014,0.0,0.0,0.5
